MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3520_15,0.515371581,0.681675139,0.308157831,2.190752844,3.023238925,0.272573227,0.214475914,2.932703946,0.2050351,1.369644154,0.687000726,0.3171145,0.37714839,0.316388284,0.806100218,0.526506899,1.359477124,2.006535948,0.541999516,0.535221496,0.544662309,0.393851368,0.201161946,0.912369886,1.866618252,1.318324861,0.274267732,0.26724764,0.689179375,0.192931494,0.398450738,1.770999758,0.31033648,0.451948681,0.41224885,0.730089567,0.571290244,0.321955943,0.539820867,0.359719196,0.289518276,0.336238199,0.674412975,0.161887887,0.839561856,0.160921392,2.519974227,0.290914948,0.567976804,1.162048969,0.214722938,0.154155928,0.144652062,0.103414948,0.146101804,0.202158505,0.188305412,0.123550258,0.210695876,0.082152062,0.537532216,0.288498711,1.781572165,2.134342784,0.147551546,1.174774485,0.98566366,0.29494201,0.210373711,0.159793814,0.103414948,0.153833763,0.482603093,0.206346649,0.206024485,,1.553157216,Control,Memantine,C/S,c-CS-m
293_7,0.272600349,0.535951134,0.302443281,2.378359511,3.683769634,0.259162304,0.208376963,4.00069808,0.242059337,1.281326353,0.312914485,0.329319372,0.319022688,0.289354276,0.889179756,0.871204188,1.614136126,0.972949389,0.468586387,0.708202443,0.270157068,0.37382199,0.193717277,1.215008726,2.42582897,1.02600349,0.236998255,0.267713787,0.697905759,0.194066318,0.40104712,2.256719023,1.07521815,0.394764398,0.361954625,0.769808028,0.588132635,0.346247818,0.533158813,0.328097731,0.32513089,0.416753927,0.369109948,0.175263512,0.961650594,0.163377439,1.57625028,0.259699484,0.501457726,1.177954698,0.8288854,0.16584436,0.177394035,0.125588697,0.181206549,0.195335277,0.384951783,0.124355237,0.200605517,0.118972864,0.608432384,0.268333707,1.742206773,2.382036331,0.153621888,1.323278762,0.750840996,0.200044853,0.139156762,0.117290872,0.125588697,0.113254093,0.473536667,0.419264409,0.155752411,0.278089258,1.270127831,Ts65Dn,Memantine,S/C,t-SC-m
3488_6,0.286650775,0.463647199,0.295143027,2.413587604,3.597139452,0.185935638,0.159564958,3.20977354,0.210369487,1.203665077,0.326877235,0.267580453,0.252085816,0.228247914,0.874851013,0.805274136,1.661352801,1.070917759,0.369785459,0.770411204,0.241805721,0.362485101,0.150029797,1.328516091,2.270262217,0.954856973,0.210816448,0.235399285,0.619636472,0.139153754,0.359356377,2.30125149,1.088200238,0.472586412,0.46409416,0.726907032,0.532032181,0.359505364,0.731525626,0.274582837,0.287246722,0.379171633,0.337753278,0.168154024,0.986283259,0.135349529,1.071723682,0.260948604,0.302511981,1.138241613,0.1235333,0.143860519,0.172285573,0.122211205,0.148157329,0.179226574,0.180300777,0.106841844,0.264419104,0.130887457,0.555775905,0.26317964,1.373244092,2.270285903,0.154106759,1.093042472,0.737233515,0.250702363,0.136175839,0.123781193,0.122211205,0.142621054,0.408527516,0.122045943,0.171707156,0.173029251,0.917534292,Control,Saline,S/C,c-SC-s
3520_5,0.630001287,0.839186929,0.35777692,2.651228612,4.261675029,0.253184099,0.185256658,3.816673099,0.204940178,1.716583044,0.825807282,0.338736653,0.403705133,0.305030233,0.881255628,0.697285475,1.691367554,2.214460311,0.561687894,0.680689566,0.598481925,0.358162871,0.182040396,1.27312492,2.754663579,1.506496848,0.258458768,0.288820275,0.837643124,0.167245594,0.416698829,2.310304902,0.324585102,0.451691754,0.408079249,0.773060594,0.510485012,0.373086324,0.628586131,0.394699601,0.288305673,0.400360221,0.455679918,0.209459459,1.134340223,0.169316375,2.38891097,0.31054584,0.683028617,1.580882353,0.274112348,0.152556969,0.171966084,0.135333863,0.166534181,0.228139905,0.263447271,0.12572867,0.235492846,0.124735029,0.569356121,0.32763646,1.964493906,2.422032326,0.151099629,1.286830949,1.022522523,0.228736089,0.151165872,0.10790938,0.135333863,0.109896661,0.496422893,0.155007949,0.153219396,,1.642885533,Control,Memantine,C/S,c-CS-m
362_8,0.321071496,0.504621769,0.265610262,1.89718921,2.894736842,0.200150915,0.166006414,3.586493115,0.16789285,1.161478966,0.34295416,0.267119411,0.257875872,0.230333899,0.704961328,0.587059045,1.330692322,0.954159593,0.372571213,0.653838898,0.26240332,0.322580645,0.149594416,0.878324844,1.944916054,1.073571024,0.207696661,0.232031692,0.521222411,0.141671383,0.391058291,1.690435767,0.520467836,0.482927749,0.540464063,0.747594793,0.579701943,0.368043765,0.521976985,0.309186946,0.305414073,0.41992077,0.405961139,0.133761551,0.896439035,0.11753437,1.257606491,0.229546991,0.243745774,0.707572684,0.093306288,0.124070318,0.165314402,0.11933739,0.14288934,0.158102321,0.157876944,0.099166103,0.204755465,0.098715348,0.577417174,0.247802569,1.204755465,1.897115168,0.160581474,1.133310796,0.796033356,0.248816768,0.144466982,0.135677259,0.11933739,0.129254,0.347532116,0.129141312,0.197318008,0.186837954,0.941852603,Control,Memantine,S/C,c-SC-m
3429_7,0.629769299,0.741792369,0.235359361,1.795031056,2.77284827,0.187888199,0.186113576,1.958296362,0.178349601,1.463620231,0.967613132,0.26242236,0.232031943,0.215173026,0.659050577,0.556566105,1.280834073,0.929236912,0.334516415,0.529724933,0.624889086,0.297914818,0.149733807,0.792812777,2.046362023,1.001774623,0.209849157,0.22826087,0.487133984,0.143522626,0.440771961,1.563664596,0.289929015,0.428571429,0.393522626,0.69498669,0.596938776,0.323868678,0.487355812,0.357364685,0.277506655,0.387533274,0.183229814,0.150983321,1.031366692,0.134055265,0.666417725,0.252178242,0.422827981,0.767114762,0.081901917,0.135548917,0.160069704,0.104929052,0.136793627,0.186457555,0.200398307,0.108414239,0.228279811,0.111401543,0.536843415,0.238610904,1.478466517,1.903783918,0.124844411,0.960418223,0.793502614,0.220811551,0.143266119,0.125093353,0.104929052,0.117874035,0.324495892,0.128951954,0.190565098,0.19703759,1.493154095,Ts65Dn,Memantine,C/S,t-CS-m
3605_14,0.344549899,0.53781996,0.324705206,2.056945643,3.148403796,0.294506759,0.211389129,3.948231234,0.232959448,1.301409261,0.39459304,0.344549899,0.352890423,0.335634167,0.761000863,0.62295082,1.505608283,1.097210239,0.422490653,0.690825424,0.348576359,0.454127121,0.209951107,0.811044003,1.684785735,1.007765315,0.253091746,0.278688525,0.652574058,0.186079954,0.467356917,1.823123382,0.604544147,0.540120794,0.675870003,0.907679034,0.697727926,0.366695427,0.661777394,0.335921772,0.375898763,0.446937015,0.416163359,0.143208863,0.758924908,0.151005334,1.411161264,0.317603611,0.304062372,1.102379975,0.096019696,0.176856791,0.16906032,0.157365613,0.180139516,0.169881001,0.185063603,0.129257284,0.293393517,0.157775954,0.712761592,0.306729586,1.69716865,2.452400492,0.191423882,1.5,0.939679934,0.271645466,,,0.157365613,0.182191219,0.462453837,,,0.30262618,1.033237587,Ts65Dn,Memantine,S/C,t-SC-m
3414_9,0.646086165,0.942657767,0.313106796,2.259708738,3.694629854,0.217536408,0.170813107,2.274726942,0.21101335,1.636984223,0.836165049,0.236802184,0.320691748,0.253944175,0.743628641,0.428853155,1.445540049,1.59223301,0.412773058,0.567050971,0.609678398,0.351183252,0.175819175,0.940078883,2.416413835,1.424150485,0.239836165,0.263652913,0.761074029,0.166565534,0.474362864,2.221632282,0.31568568,0.367566748,0.286256068,0.639563107,0.524423544,0.330097087,0.488015777,0.281705097,0.244538835,0.363925971,0.386225728,0.157919893,0.820476054,0.149603288,1.639231431,0.284294045,0.351304847,0.875346525,0.150176847,0.129815505,0.171111748,0.099225695,0.137654144,0.182104961,0.184303604,0.103814167,0.214606634,0.111270433,0.432845808,0.250645254,1.24749068,2.325303508,0.101233152,0.914826498,0.866265175,0.192906988,0.118344327,,0.099225695,,0.347289934,0.106586368,0.110410095,0.136889399,1.739986617,Ts65Dn,Memantine,C/S,t-CS-m
3501_2,0.34324204,0.70329548,0.363838789,2.860164774,5.63905589,0.264195057,0.183589401,5.214874193,0.282119795,1.378980183,0.320529949,0.368960143,0.337564017,0.322867958,1.022266756,1.032175462,2.08661768,1.342351369,0.447450456,0.927410376,0.243486974,0.390224894,0.178022712,1.694611445,3.603206413,1.213872189,0.253061679,0.312625251,0.8833222,0.158093966,0.493097306,3.006680027,0.907926965,0.505678023,0.494433311,0.917390336,0.684591405,0.443219773,0.677020708,0.427299043,0.357604097,0.532064128,0.366176798,0.21955908,1.386676278,0.159968763,1.602631105,0.299333213,0.579263531,1.606115216,0.383732805,0.15636451,0.211930077,0.150297351,0.184357542,0.229530846,0.284555776,0.116597585,0.221481348,0.123445666,0.548206884,0.317414549,1.653931639,2.503394005,0.185498889,1.513425842,0.870547246,0.237159849,0.131675377,0.124046375,0.150297351,0.103021565,0.491079474,0.242926653,0.179371659,0.210668589,1.035021325,Ts65Dn,Memantine,S/C,t-SC-m
365_3,0.316773125,0.530754672,0.355216466,2.56422995,4.484622664,0.226756565,0.179441684,4.813697658,0.231724627,1.776200615,0.361249113,0.365862314,0.315945115,0.30009463,0.937307783,0.995268512,1.764845044,1.319730305,0.438372368,0.764135321,0.249231133,0.341850012,0.177903951,1.465578424,3.191506979,1.284362432,0.240951029,0.312041637,0.747220251,0.161107168,0.361603974,2.474331677,0.739176721,0.458244618,0.415306364,0.880884788,0.536905607,0.394014668,0.560089898,0.344570617,0.298438609,0.400165602,0.353442158,0.205182866,1.256212111,0.134834455,1.582972487,0.291186463,0.359336487,1.234228233,0.143561388,0.139897409,0.205515955,0.125574579,0.156352009,0.192725335,0.179601625,0.106588502,0.218040104,0.103057758,0.528678969,0.26873626,1.570714809,2.45306775,0.148957431,1.424155619,0.881886616,0.186663114,0.124175605,,0.125574579,0.105056292,0.497901539,,0.176070881,,0.960229165,Control,Memantine,S/C,c-SC-m
3605_8,0.378715444,0.611099564,0.313864062,2.321346913,4.261276242,0.265225525,0.195177718,4.773228019,0.222199127,1.326543338,0.40178757,0.326335481,0.340677614,0.308875494,0.839118686,0.736645188,1.711702349,1.198295573,0.431926834,0.743296612,0.36582831,0.417168988,0.200374143,0.992101434,2.08438994,1.161089171,0.242361255,0.310330493,0.734566618,0.180004157,0.469341093,2.284764082,0.633963833,0.4799418,0.495738932,0.868426523,0.676574517,0.365204739,0.628975265,0.33818333,0.351070464,0.439409686,0.418000416,0.159776669,0.97362794,0.147540984,1.374910905,0.292706106,0.311831789,1.323948681,0.116060822,0.158826325,0.179258731,0.149085293,0.175219767,0.184842005,0.177239249,0.108933238,0.26764077,0.142551675,0.613090995,0.260038014,1.695177002,2.550249465,0.1900689,1.478617249,0.932050368,0.23235923,,,0.149085293,0.132810644,0.433951057,,,0.20907579,1.064742219,Ts65Dn,Memantine,S/C,t-SC-m
3513_8,0.388473308,0.573614417,0.336960218,2.517851071,4.293947637,0.285957157,0.198911935,5.207072424,0.22849371,1.411764706,0.419075145,0.335770146,0.352261136,0.301938116,0.899013941,0.800918055,1.676640598,1.564943897,0.481298878,0.677320639,0.299727984,0.363141789,0.192621557,1.232233934,2.44933696,1.217953077,0.246514791,0.286297178,0.76266576,0.171030262,0.503400204,2.425025502,0.568684121,0.495749745,0.451717103,0.805848351,0.602686161,0.376912615,0.581944917,0.396803808,0.359911595,0.473478409,0.561543693,0.155894856,0.785113212,0.160492756,2.119979179,0.288106185,0.416673896,1.246638327,0.189815216,0.159538475,0.172638154,0.102021341,0.160058992,0.176715537,0.171944131,0.113472716,0.2549666,0.150689685,0.462826408,0.274833001,1.681356814,2.190422486,0.13342587,1.299210549,0.824585755,0.196581938,0.165871432,,0.102021341,0.128741216,0.488331743,0.154680316,0.183569012,0.193372083,1.135594691,Ts65Dn,Saline,S/C,t-SC-s
3517_2,0.385877412,0.612547578,0.390864943,2.858905368,5.372358577,0.250557816,0.194251214,7.021525135,0.237432734,1.493109332,0.374589841,0.349520935,0.396246227,0.328914556,1.02559391,0.772148576,1.872555453,1.753773461,0.473946712,0.837511484,0.285208033,0.400971256,0.195694973,1.562147263,2.955899724,1.291114319,0.263682898,0.308701929,0.805092532,0.169969812,0.534847093,3.16642604,0.653235333,0.530515816,0.467515422,0.844992781,0.709148182,0.498621866,0.713085707,0.459640373,0.399789999,0.604147526,0.824517653,0.186384319,0.837533543,0.169000117,1.743437172,0.256971182,0.369851826,1.318749271,0.390211177,0.18854276,0.188951114,0.108155408,0.1493408,0.175883794,0.215902462,0.129856493,0.220627698,0.140123673,0.38006067,0.294948081,1.256271147,1.868043402,0.14374052,1.367810057,0.69834325,0.215494108,0.15540777,0.138840275,0.108155408,0.141348734,0.40386186,0.229728153,,0.221327733,1.027476374,Ts65Dn,Saline,S/C,t-SC-s
3606_15,0.353036625,0.536624942,0.264487714,1.802271674,2.998840983,0.22160408,0.162726008,3.710941122,0.157626333,1.31826611,0.420723227,0.269355586,0.263560501,0.242002782,0.695178489,0.629809921,1.295085767,1.050533148,0.399165508,0.687760779,0.304589708,0.340751043,0.153453871,0.798562819,1.665971256,0.867408438,0.183820121,0.231803431,0.468474733,0.144413537,0.380621233,1.480296708,0.531293463,0.517848864,0.579972184,0.858368104,0.613815484,0.378535002,0.582753825,0.315948076,0.338664812,0.464997682,0.417014372,0.14267148,0.835523466,0.132707581,1.266570397,0.251407942,0.267148014,0.999711191,0.105848375,0.158844765,0.143971119,0.134584838,0.154945848,0.196534296,0.202743682,0.116245487,0.171841155,0.098050542,0.575740072,0.305270758,1.686353791,1.860794224,0.20765343,1.27133574,0.829747292,0.259494585,0.152057762,0.135162455,0.134584838,0.164187726,0.347436823,0.144837545,0.207220217,0.170685921,0.887509025,Ts65Dn,Memantine,S/C,t-SC-m
364_5,0.296604414,0.499320883,0.331918506,2.549575552,4.007300509,0.268421053,0.194227504,4.997113752,0.239388795,1.260780985,0.352971138,0.342275042,0.305602716,0.328692699,0.869609508,0.905602716,1.726994907,1.225806452,0.487606112,0.724278438,0.285568761,0.393718166,0.191001698,1.217487267,2.64040747,1.245670628,0.251782683,0.291001698,0.741426146,0.198471986,0.362478778,2.426485569,0.683701188,0.458234295,0.422071307,0.824957555,0.562478778,0.374702886,0.562139219,0.328862479,0.295415959,0.410526316,0.441086587,0.181695688,0.972947761,0.137023217,1.749585406,0.268138474,0.328150912,0.877694859,0.103026534,0.123756219,0.177860697,0.126243781,0.157131012,0.198486733,0.177031509,0.098258706,0.212375622,0.100849917,0.546330846,0.276637645,1.445066335,2.426409619,0.14935738,1.376451078,0.812914594,0.186670813,0.127176617,,0.126243781,0.098569652,0.461546434,0.114738806,,,1.166873964,Control,Memantine,S/C,c-SC-m
50810F_8,0.409276944,0.545702592,0.309686221,2.232469304,3.765893588,0.275579809,0.18526603,3.862755798,0.25047749,1.526875853,0.632742156,0.334515689,0.303410641,0.351159618,0.784720327,0.670668486,1.546248295,1.313506139,0.456207367,0.664120055,0.473124147,0.467667121,0.196452933,0.93888131,2.448294679,1.077489768,0.284583902,0.308049113,0.711869031,0.222100955,0.367803547,2.064120055,0.351432469,0.392087312,0.32633015,0.735061392,0.622100955,0.365075034,0.530695771,0.443110505,0.340518417,0.384174625,0.236016371,0.183108463,0.865954091,0.204836166,1.041352725,0.310846329,0.621692658,0.83301209,0.10793762,0.195899772,0.178903101,0.111617312,0.139477834,0.147362888,0.150867356,0.14438409,0.187839495,0.108638514,0.386718066,0.238479061,1.217802698,2.102155248,0.153846154,1.188890836,0.680918171,0.193446644,,,0.111617312,0.114420887,0.371123182,,,,1.527948134,Control,Saline,C/S,c-CS-s
