MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3480_14,0.252985075,0.395522388,0.248880597,1.847201493,3.084514925,0.137873134,0.107649254,2.266977612,0.136380597,0.868843284,0.389365672,0.18358209,0.300186567,0.146455224,0.692537313,0.605410448,1.205597015,2.077238806,0.337126866,0.364552239,0.204477612,0.28358209,0.153544776,0.574067164,1.881343284,0.984328358,0.153731343,0.147201493,0.535447761,0.128731343,0.31380597,1.448880597,0.261940299,0.434514925,0.371641791,0.630223881,0.537313433,0.324626866,0.498880597,0.3125,0.273880597,0.3625,0.361567164,0.146827795,0.612930514,0.136314199,1.905619335,0.817401813,0.281087613,1.194924471,0.105981873,0.143685801,0.159154079,0.099818731,0.135347432,0.140181269,0.130876133,0.104048338,0.216797583,0.100543807,0.450996979,0.289909366,1.277945619,1.819697885,0.143564955,0.933534743,0.807492447,0.218006042,0.133655589,0.114561934,0.099818731,0.134259819,0.338851964,0.112024169,0.165438066,0.17244713,1.42223565,Control,Saline,C/S,c-CS-s
321_15,0.385658409,0.583311604,0.331942634,2.429726206,4.066492829,0.25684485,0.212255541,2.612516297,0.200521512,1.334550196,0.583833116,0.347327249,0.322033898,0.302477184,0.871447197,0.646153846,1.667275098,1.342633638,0.419035202,0.739765319,0.386440678,0.450847458,0.201564537,1.126466754,2.796870926,1.24589309,0.285528031,0.324902216,0.808865711,0.197131682,0.352542373,1.960886571,0.349413299,0.483181226,0.395045632,0.766883963,0.658670143,0.373663625,0.650586701,0.433376793,0.349674055,0.398696219,0.190612777,0.190674571,0.821182503,0.169524115,0.88831918,0.331998077,0.509053036,1.359557763,0.087646211,0.18170165,0.157827271,0.129626662,0.180740266,0.182663035,0.190514341,0.131869893,0.194520109,0.093574748,0.60390963,0.366768146,1.597019708,2.292741548,0.191956417,1.402820061,0.922768787,0.24515302,,0.177856113,0.129626662,,0.521871495,0.181381189,0.279282166,,1.613042782,Control,Memantine,C/S,c-CS-m
18899_10,0.367553866,0.519011407,0.267427123,1.878010139,2.773764259,0.275665399,0.164765526,2.420468948,0.205956907,1.367237009,0.494930292,0.293726236,0.271546261,0.329214195,0.675855513,0.594740177,1.382129278,1.106463878,0.374524715,0.578580482,0.391318124,0.368821293,0.171419518,0.854562738,2.367237009,0.944233207,0.235741445,0.285804816,0.649239544,0.201204056,0.364385298,1.628010139,0.311153359,0.400823828,0.316856781,0.682826362,0.700887199,0.313054499,0.506337136,0.414765526,0.290557668,0.378326996,0.249683143,0.167463121,0.830251402,0.172657386,1.303760648,0.311863702,0.624766258,1.20735508,0.193642219,0.186993559,0.188447953,0.114897154,0.145023894,0.134427592,0.194473301,0.137959692,0.124454602,0.102638687,0.52524413,0.310824849,1.319551215,2.100976522,0.164346561,1.42156659,0.851859547,0.285476834,0.189071265,0.167463121,0.114897154,,0.389362144,0.209640557,,0.275503844,1.377103678,Ts65Dn,Saline,C/S,t-CS-s
3490_2,0.347258244,0.580863283,0.400981845,2.936550574,5.334197851,0.231104113,0.189885143,3.912560207,0.292145239,1.417654687,0.391256021,0.337625046,0.311504261,0.295572434,1.1194887,0.990459429,2.068729159,1.293812523,0.463968136,0.914227492,0.277880697,0.360689144,0.161541312,2.31391256,3.593090033,1.228140052,0.260003705,0.344479437,0.811411634,0.161726565,0.406724713,3.188866247,1.060670619,0.49851797,0.450351982,0.911078177,0.542237866,0.428584661,0.609299741,0.312152649,0.315579844,0.440163023,0.299184883,0.210537064,1.271645906,0.153154993,1.31626506,0.298345926,0.409281193,1.03435777,0.132479069,0.145905657,0.206606085,0.136716357,0.164845824,0.231315091,0.189605881,0.10736165,0.228660404,0.131100674,0.594241372,0.305340004,1.639830508,2.346589749,0.164641617,1.303400041,0.82024709,0.231774556,0.146671431,0.137277925,0.136716357,0.132581172,0.585817848,0.173371452,0.184807025,0.201041454,1.28803349,Control,Saline,S/C,c-SC-s
321_8,0.437456926,0.6404204,0.357512061,2.731909028,5.468986906,0.232253618,0.171088904,2.77911785,0.19314266,1.550999311,0.630427292,0.332012405,0.339076499,0.266884907,0.995864921,0.742074431,1.91540317,1.662129566,0.403687112,0.835802895,0.371640248,0.422294969,0.185561682,1.422639559,3.38800827,1.372157133,0.267229497,0.303928325,0.818573398,0.178669883,0.408511371,2.324603722,0.339593384,0.528945555,0.437801516,0.814093728,0.715368711,0.448311509,0.697622329,0.477084769,0.348897312,0.457270848,0.179186768,0.21302578,1.008528785,0.167183563,0.921593332,0.348032564,0.482942431,1.799476643,0.098856368,0.181624346,0.198197325,0.143438651,0.189571622,0.204496996,0.23929056,0.142760225,0.226788137,0.127737934,0.540027137,0.342798992,1.524229502,2.407927893,0.18918395,1.313529754,0.846191122,0.226788137,,0.160786974,0.143438651,,0.559410739,0.153905796,0.230277186,,1.653808878,Control,Memantine,C/S,c-CS-m
3416_15,0.440879382,0.539512775,0.263418499,1.89681125,2.458902753,0.208358091,0.163002575,1.771637948,0.187363834,1.21449792,0.483065954,0.229748465,0.285204991,0.243018419,0.730441672,0.335313924,1.166369578,1.390374332,0.440285205,0.46147752,0.391166568,0.30164389,0.185977421,0.76114082,1.628045157,1.166765696,0.231927114,0.247573777,0.609625668,0.154089919,0.367795603,1.632600515,0.281243811,0.340859576,0.32600515,0.587839176,0.504852446,0.26520103,0.447019212,0.254109725,0.227767875,0.303228362,0.422261834,0.165026917,0.719324299,0.18321886,2.173937256,0.292741786,0.453127901,0.759792092,0.186931502,0.169853351,0.175422313,0.109337293,0.148134398,0.181362539,0.186003341,0.13049935,0.191757936,0.099313161,0.57100427,0.307221088,1.369779098,2.53888992,0.158529794,1.085947652,0.952849452,0.243920549,,0.174865417,0.109337293,0.153146464,0.405049193,0.223872285,,,1.565064043,Ts65Dn,Memantine,C/S,t-CS-m
3534_15,0.327130852,0.517406963,0.317226891,2.216986795,3.167767107,0.322328932,0.199879952,4.350840336,0.2469988,1.652460984,0.385654262,0.37785114,0.298619448,0.350540216,0.797118848,0.75060024,1.648859544,1.193877551,0.43817527,0.68847539,0.364945978,0.450480192,0.24909964,0.917166867,1.842737095,1.025510204,0.267406963,0.271608643,0.745798319,0.235294118,0.361344538,1.903361345,0.591236495,0.473589436,0.474489796,0.852941176,0.635354142,0.334633854,0.584333733,0.325030012,0.31092437,0.389555822,0.405762305,0.149233844,1.01065956,0.157894737,1.817677104,0.303575394,0.320675105,1.091050411,0.061514546,0.168554297,0.159449256,0.143904064,0.169886742,0.203864091,0.183211193,0.109260493,0.184765712,0.105485232,0.623584277,0.320008883,1.891183655,2.649344881,0.216300244,1.639129469,0.919609149,0.216966467,0.168110149,0.173439929,0.143904064,0.124361537,0.445258716,,0.203864091,,1.213191206,Ts65Dn,Memantine,S/C,t-SC-m
3525_2,0.450879007,0.735884178,0.435056877,2.974974147,5.829058945,0.293795243,0.194105481,6.607238883,0.297931748,1.549844881,0.465873837,0.384384695,0.463805584,0.36876939,1.010754912,0.928128232,1.974974147,2.306514995,0.543640124,0.879420889,0.351085832,0.413857291,0.202895553,1.791209928,3.571251293,1.382730093,0.273940021,0.361944157,0.940641158,0.17590486,0.57352637,3.224922441,0.620475698,0.579937952,0.482316443,0.983453981,0.696794209,0.505997932,0.700206825,0.462874871,0.407135471,0.587280248,0.669596691,0.193218485,1.021657096,0.163686081,2.293847416,0.330051955,0.53081761,1.952529396,0.245720536,0.159693738,0.190374624,0.143450916,0.186327591,0.215586546,0.234016954,0.116051408,0.197867104,0.138146021,0.452994258,0.334044299,1.666283839,2.436368608,0.163084495,1.486190867,0.896472518,0.240415641,0.1503965,0.12780968,0.143450916,0.098167897,0.463658737,0.16543615,0.171342631,0.168280011,1.194640416,Ts65Dn,Saline,S/C,t-SC-s
3415_15,0.373648378,0.471165398,0.257909491,1.860032038,2.938526231,0.218261914,0.150380457,2.610132159,0.142571085,1.020024029,0.492591109,0.276131358,0.298157789,0.25030036,0.718061674,0.5969163,1.213055667,1.727673208,0.476571886,0.540448538,0.317180617,0.255106127,0.166199439,0.761914297,1.571886264,1.012615138,0.210052062,0.18782539,0.546856227,0.130556668,0.352823388,1.494393272,0.260913096,0.482979575,0.475770925,0.65999199,0.504405286,0.357829395,0.573888666,0.334601522,0.341409692,0.419703644,0.485182219,0.149576221,0.471171064,0.125462576,1.843738809,0.23779396,0.264653217,0.840754447,0.075564044,0.159842426,0.102303927,0.084397756,0.117225737,0.119493852,0.100155187,0.118180733,0.128208189,0.072579682,0.374955235,0.224662767,0.971588874,1.321952966,0.136325654,0.856870001,0.640921571,0.183717321,0.114599499,0.093947714,0.084397756,0.149337472,0.277665035,0.086785245,0.126536946,0.112689507,0.790975289,Control,Memantine,C/S,c-CS-m
3414_14,0.543225534,0.757767914,0.294018178,2.014161911,3.134432467,0.211794547,0.170788417,1.859860495,0.203762418,1.524624815,0.725005284,0.277742549,0.280913126,0.248784612,0.685901501,0.346227013,1.215176495,1.379412386,0.466286197,0.491016698,0.594588882,0.316212217,0.171633904,0.799619531,1.914817163,1.261255549,0.238638766,0.233143099,0.685056014,0.176284084,0.42908476,1.846544071,0.285140562,0.36461636,0.28492919,0.563305855,0.17818643,0.27203551,0.271401395,0.257239484,0.231874868,0.32001691,0.42443458,0.132689791,0.778304974,0.16197644,1.892342932,0.266361257,0.29973822,0.770615183,0.135307592,0.142670157,0.153959424,0.098331152,0.126636126,0.166884817,0.178828534,0.102257853,0.197807592,0.101930628,0.416230366,0.266197644,1.140870419,2.251799738,0.127945026,0.999018325,0.902977749,0.218422775,0.145287958,,0.098331152,,0.336387435,0.127617801,0.132689791,0.173265707,1.65117801,Ts65Dn,Memantine,C/S,t-CS-m
3505_6,0.861265523,1.039503253,0.378001183,2.55836783,4.57125961,0.22613838,0.182968658,2.509047901,0.223891189,1.966292135,1.005558841,0.306209344,0.355647546,0.28030751,0.886221171,0.557421644,1.678651685,1.955647546,0.516262567,0.74145476,0.651803666,0.360260201,0.198580721,1.310585452,2.391602602,1.612418687,0.265168539,0.312477824,0.828858664,0.175990538,0.474985216,2.528444707,0.337788291,0.414902425,0.322531047,0.735304554,0.592903607,0.390656416,0.556002365,0.386871674,0.303962153,0.456416322,0.239858072,0.197995156,0.99878902,0.182117869,1.534243811,0.32090958,0.445371367,1.091967169,0.094658235,0.140877287,0.182992465,0.107508073,0.147941335,0.199677072,0.184876211,0.105489774,0.211315931,0.123385361,0.483853606,0.272470398,1.71333423,2.218110872,0.117935953,1.033503767,0.930839612,0.186558127,0.121501615,0.095398278,0.107508073,0.099636706,0.466159849,0.092236276,0.127085576,0.130651238,2.031485468,Ts65Dn,Memantine,C/S,t-CS-m
3429_12,0.590007726,0.765130054,0.241050734,1.711820757,2.582024208,0.219675509,0.193407159,1.833633788,0.176152459,1.526654648,0.897244399,0.255987638,0.227916559,0.206283801,0.676796292,0.546484677,1.234869946,0.887200618,0.386556786,0.514550605,0.527169714,0.304146279,0.178985321,0.744012362,1.828740664,0.961112542,0.219417976,0.2243111,0.463816637,0.147566315,0.417203193,1.466134432,0.319340716,0.444759207,0.414112799,0.722122071,0.66391965,0.33788308,0.507082153,0.374710276,0.295647695,0.40870461,0.218130312,0.146625022,0.993926774,0.147492625,0.652611487,0.21933021,0.410550061,0.670657644,0.095089363,0.157383307,0.1414194,0.108276939,0.144022211,0.190525768,0.16970328,0.123026202,0.197119556,0.085198681,0.560471976,0.258025334,1.363352421,1.809994794,0.169009197,1.015269825,0.741454104,0.246746486,0.170570883,0.146625022,0.108276939,0.163803575,0.375498872,0.148880791,0.217595003,0.210307132,1.217768523,Ts65Dn,Memantine,C/S,t-CS-m
3488_10,0.246060606,0.396565657,0.26969697,2.138181818,2.826262626,0.186868687,0.155757576,2.612121212,0.185656566,1.953131313,0.296767677,0.26020202,0.255151515,0.227676768,0.745252525,0.678585859,1.483232323,0.945858586,0.40040404,0.708888889,0.238383838,0.348686869,0.155959596,1.083232323,1.817575758,0.820808081,0.209292929,0.224646465,0.551313131,0.148888889,0.344848485,1.872929293,0.942020202,0.57030303,0.522424242,0.71959596,0.563636364,0.363232323,0.611111111,0.267272727,0.287878788,0.368484848,0.380808081,0.154174205,0.828250194,0.132850866,1.000646162,0.231713621,0.296071336,0.881493926,0.110235203,0.147454123,0.161669682,0.123546136,0.155854226,0.167485138,0.181571465,0.103644353,0.249289222,0.106358232,0.609589041,0.260920134,1.310157663,2.214525717,0.174463686,1.1106229,0.716205738,0.24864306,0.15223572,0.149263376,0.123546136,0.124967692,0.385241665,0.140475575,0.197854743,0.19113466,0.931119152,Control,Saline,S/C,c-SC-s
3530_12,0.293580247,0.533580247,0.34691358,2.48,3.540246914,0.275308642,0.221481481,5.494074074,0.225925926,1.257777778,0.339012346,0.355061728,0.288148148,0.315555556,0.886666667,0.810617284,1.715555556,1.201975309,0.459753086,0.678024691,0.28962963,0.420493827,0.207407407,0.959506173,1.942716049,1.102962963,0.272098765,0.294567901,0.737283951,0.195555556,0.428148148,2.11037037,0.543703704,0.473333333,0.481234568,0.863209877,0.66962963,0.334320988,0.602716049,0.329135802,0.301975309,0.39382716,0.36691358,0.152361605,0.891823261,0.141188421,1.581174877,0.269680041,0.300998815,1.01015744,0.058405282,0.140341967,0.166074149,0.132216015,0.166582021,0.189774843,0.148975791,0.114779076,0.193499238,0.091586254,0.579989843,0.297613002,1.367191468,2.633485695,0.208058236,1.393431522,0.907059421,0.334687659,0.183172507,0.174538683,0.132216015,0.189605553,0.379380396,0.15354664,0.219570002,0.242424242,1.195530726,Ts65Dn,Memantine,S/C,t-SC-m
3415_6,0.569917613,0.761077711,0.343910042,2.598085059,4.764640392,0.203963483,0.164439991,3.843464707,0.193052772,1.575706969,0.836450679,0.306501893,0.373747495,0.27343576,0.945335115,0.925851703,1.740480962,2.374415498,0.471832554,0.721442886,0.495769316,0.326987308,0.158984636,1.400356268,2.79492318,1.425851703,0.234914273,0.292362503,0.750501002,0.143954576,0.409374304,2.272322423,0.304720552,0.464707192,0.416499666,0.738922289,0.535292808,0.389556892,0.601425072,0.351592073,0.288799822,0.400356268,0.294032509,0.212369598,0.985221063,0.168219076,1.960879285,0.309736711,0.483420268,1.744162941,0.125558867,0.160643318,0.191381023,0.12791853,0.177968207,0.188462494,0.204359165,0.125062096,0.271112767,0.136612022,0.55377546,0.332774466,1.674242424,2.38065077,0.15052161,1.176353701,1.002483855,0.247516145,0.135866865,0.11009687,0.12791853,0.133817685,0.461313959,0.114257327,0.155923994,0.142138599,1.506520119,Control,Memantine,C/S,c-CS-m
294_15,0.314397649,0.495266079,0.362389814,2.510610513,3.522363696,0.317662422,0.279464577,4.945478289,0.246163892,1.447600392,0.425399935,0.378060725,0.329089128,0.344760039,0.933725106,0.89193601,1.75481554,1.158667973,0.461638916,0.685602351,0.367613451,0.495266079,0.275220372,0.972902383,1.954293177,1.121123082,0.281096964,0.303623898,0.720535423,0.218739798,0.432908913,2.04733921,0.606594842,0.612471433,0.66993144,0.981717271,0.666666667,0.387202089,0.704538035,0.410708456,0.403852432,0.471106758,0.526934378,0.137995435,0.900809297,0.133845196,1.497613613,0.309815314,0.230753268,0.874662793,0.06017846,0.155426437,0.151068686,0.138410459,0.169537248,0.185308155,0.147956007,0.118281801,0.263540154,0.134882756,0.627723594,0.308777755,1.671508612,2.337414401,0.221207719,1.469184478,0.8400083,0.30504254,,,0.138410459,0.150238639,0.530815522,,0.307740195,0.322888566,1.096908072,Control,Memantine,S/C,c-SC-m
