MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3491_1,0.45099035,0.714660572,0.383866599,2.598103944,4.396478754,0.267902489,0.185373286,5.415185373,0.283561876,1.337650245,0.481293381,0.374386321,0.41069917,0.337650245,0.960809209,0.998222448,1.796427967,1.696038598,0.577619773,0.831301845,0.306670052,0.351786017,0.184780769,1.90435077,3.581344168,1.234890808,0.252412392,0.353224987,0.827746741,0.157863552,0.499576773,3.077535128,0.79473506,0.456830879,0.472490266,0.855679702,0.575842221,0.401726765,0.57313357,0.396394109,0.366006433,0.471474522,0.430082952,0.216071189,1.363815231,0.18606627,2.639985691,0.324732818,0.439118186,1.41166212,0.263381478,0.165407146,0.185887403,0.12936547,0.17448464,0.207217279,0.279077047,0.118007423,0.227608103,0.139963332,0.498457273,0.297768636,2.134150159,2.266064482,0.142422752,1.414300407,0.946384653,0.238161248,0.153870232,0.120556276,0.12936547,0.117828556,0.570540625,0.168313733,0.163752627,0.172248804,1.380807584,Ts65Dn,Saline,S/C,t-SC-s
322_5,0.356513531,0.524386407,0.316708622,2.17778477,4.582756451,0.221680302,0.172592826,3.844398993,0.175739459,1.331812461,0.597388295,0.34219635,0.294052863,0.248269352,0.835431089,0.846601636,1.652769037,1.189112649,0.362806797,0.729389553,0.309471366,0.369572058,0.159219635,1.173851479,3.142857143,1.085745752,0.247010699,0.262586532,0.704688483,0.1406545,0.391126495,2.056324733,0.313876652,0.472781624,0.389867841,0.741976086,0.609502832,0.398206419,0.576935179,0.471837634,0.317809943,0.406230334,0.168974198,0.202674618,1.113038764,0.158850637,0.860124695,0.323393874,0.410228608,1.46814855,0.110870155,0.166260052,0.193548387,0.142314991,0.176109153,0.185687178,0.208276859,0.13174302,0.251377971,0.141682479,0.72097226,0.311737598,1.89446101,2.380771664,0.167976868,1.339025933,0.860666847,0.238547032,,0.134453782,0.142314991,0.14095961,0.497063341,,,,1.753591759,Control,Memantine,C/S,c-CS-m
3423_8,0.259610321,0.501316482,0.331226962,2.708969633,4.926276988,0.284184659,0.199929788,3.62962963,0.22906793,1.213094611,0.333508864,0.370194839,0.304897314,0.296647358,0.968053361,0.885904862,1.833070037,1.2611901,0.429875373,0.863085835,0.280322977,0.403019133,0.214147797,1.257503949,2.67983149,1.135860979,0.263472003,0.296647358,0.798841496,0.187467088,0.396524487,2.508513253,0.814814815,0.478321924,0.426364753,0.798490434,0.550465157,0.373003335,0.588730911,0.283307004,0.304897314,0.387396876,0.354748113,0.189576883,0.935397317,0.151393189,1.409907121,0.27997936,0.288132095,1.422187822,0.068833849,0.1499484,0.185139319,0.134262126,0.160371517,0.214447884,0.165737874,0.11496388,0.222910217,0.116821465,0.555624355,0.284004128,1.683075335,2.534055728,0.162229102,1.315376677,0.784932921,0.213312693,0.146852425,0.122910217,0.134262126,0.10495356,0.514447884,0.127966976,0.17120743,0.197420021,1.33880289,Control,Saline,S/C,c-SC-s
J1291_7,0.237046878,0.413550958,0.296071361,2.140444107,2.790282786,0.241412033,0.183336496,3.255456443,0.227747201,1.026570507,0.220345417,0.295881571,0.303283355,0.275953691,0.742835453,0.565002847,1.223951414,1.479218068,0.447143671,0.63237806,0.254507497,0.34750427,0.187511862,0.936989941,1.951034352,1.101537294,0.239893718,0.291516417,0.731827671,0.187132283,0.37046878,2.048775859,0.789523629,0.406718542,0.355855001,0.650028468,0.548680964,0.313721769,0.512431201,0.291895995,0.285443158,0.351110268,0.67527045,0.182165762,0.754810064,0.16452886,2.868278244,0.298717316,0.566724223,0.771706956,0.588431179,0.165392205,0.173285644,0.117661569,0.161198816,0.176862358,0.353354711,0.124198323,0.179329058,0.11149482,0.515786877,0.300567341,1.411568821,2.236556487,0.164898865,1.283177109,0.785273804,0.227923039,0.156018747,,0.117661569,,0.322274297,0.287123828,0.162432166,0.24950666,1.383078441,Ts65Dn,Saline,S/C,t-SC-s
3488_11,0.255122143,0.398542159,0.26891253,2.069542947,2.712765957,0.18498818,0.159180457,2.552206462,0.18144208,1.391449961,0.303979511,0.246650906,0.247635934,0.226162333,0.760441292,0.676122931,1.439322301,0.92001576,0.357565012,0.69464145,0.234436564,0.347714736,0.148542159,1.046493302,1.6964145,0.822695035,0.201733649,0.215524035,0.516154452,0.145390071,0.330575256,1.807722616,0.932624113,0.466903073,0.52462569,0.672576832,0.538416076,0.353624901,0.545114263,0.270685579,0.290583136,0.37608353,0.384357762,0.158022483,0.817450179,0.136816556,1.001149719,0.24220746,0.274527338,0.894609096,0.11369443,0.145375575,0.15444558,0.129535003,0.162876852,0.174629535,0.184466019,0.110245273,0.234031681,0.111267246,0.59925907,0.277082269,1.318472151,2.196601942,0.179356157,1.113949923,0.719979561,0.248594788,0.15853347,0.143203883,0.129535003,0.161599387,0.384133878,0.143842616,0.208354624,0.201456311,0.943025038,Control,Saline,S/C,c-SC-s
3417_9,0.408687259,0.56988417,0.243436293,1.633783784,2.580888031,0.20965251,0.161969112,2.362741313,0.185714286,1.316602317,0.597876448,0.269111969,0.231660232,0.219111969,0.596718147,0.558494208,1.211196911,0.91023166,0.352316602,0.511196911,0.365637066,0.323552124,0.165444015,0.762355212,1.982239382,0.805791506,0.204054054,0.24980695,0.546332046,0.141119691,0.390540541,1.527220077,0.285521236,0.348262548,0.281467181,0.609073359,0.548262548,0.241698842,0.422779923,0.313513514,0.236100386,0.314671815,0.16969112,0.17122871,1.087439173,0.157086375,1.00243309,0.29622871,0.411648418,0.657086375,0.180656934,0.159823601,0.151916058,0.125304136,0.156478102,0.16560219,0.179288321,0.124695864,0.264446472,0.153740876,0.635796837,0.279805353,1.836982968,2.446015815,0.168491484,1.157998783,0.767639903,0.239963504,,0.178832117,0.125304136,0.142335766,0.428527981,,,,1.516119221,Ts65Dn,Memantine,C/S,t-CS-m
3483_12,0.375280899,0.584961106,0.247709594,1.780466724,2.591702679,0.17355229,0.145375972,1.92031115,0.179429559,1.14295592,0.411754538,0.228349179,0.269490061,0.210717373,0.640449438,0.409334486,1.148660328,1.564909248,0.413656007,0.502160761,0.298184961,0.302160761,0.147277442,0.891443388,1.590492653,1.04079516,0.199135696,0.205012965,0.549524633,0.136387208,0.397234226,1.562662057,0.277787381,0.326188418,0.310976664,0.324805532,0.264822818,0.298530683,0.318755402,0.301815039,0.25514261,0.379948142,0.570095073,0.172138323,0.811993872,0.148391333,2.423177938,0.291639308,0.489056686,0.794703436,0.380389582,0.165900635,0.156270519,0.101444517,0.124316043,0.144561173,0.195009849,0.12770847,0.181987306,0.091376669,0.43160429,0.280477128,1.124425476,1.644998906,0.171919457,1.057999562,0.717771941,0.206828628,0.146749836,0.119829284,0.101444517,0.132523528,0.306741081,0.195119282,0.165791202,0.175530751,1.158896914,Ts65Dn,Saline,C/S,t-CS-s
3478_9,0.346266044,0.565781797,0.369603267,2.501458576,4.615665111,0.248833139,0.179696616,2.995186698,0.183634772,1.449387398,0.414089848,0.320303384,0.388273046,0.289235706,0.889002334,0.603413069,1.646441074,2.42327888,0.539964994,0.663506418,0.310822637,0.364206534,0.187427071,1.2957993,3.069574096,1.388273046,0.264294049,0.305863477,0.755688448,0.165985998,0.382292882,2.275525088,0.325116686,0.496791132,0.385647608,0.807176196,0.660735123,0.442532089,0.600058343,0.431592765,0.363914819,0.460035006,0.521732789,0.168872225,0.893250993,0.169680929,2.09241288,0.327378327,0.351051316,1.946184385,0.279370681,0.166004999,0.197029849,0.115791795,0.158947214,0.164167034,0.192177621,0.121526246,0.18173798,0.103146596,0.483531834,0.330833701,1.46743126,2.020952801,0.161667402,1.055580062,0.800764593,0.219453022,0.147551831,0.133656815,0.115791795,0.129980885,0.479782385,0.191148361,0.179679459,0.184458168,1.601308631,Control,Saline,C/S,c-CS-s
321_10,0.383423181,0.58378257,0.324573226,2.467654987,4.320530099,0.250449236,0.204402516,2.618598383,0.206199461,1.343216532,0.619721473,0.325696316,0.311769991,0.272012579,0.905211141,0.676774483,1.663072776,1.335804133,0.404537287,0.751347709,0.388814016,0.437556155,0.188230009,1.242587601,2.919811321,1.26819407,0.279649596,0.276055705,0.782120395,0.189577718,0.426100629,2.037511231,0.347484277,0.5024708,0.39442947,0.784591195,0.624663073,0.347484277,0.680143756,0.442722372,0.372192273,0.406334232,0.17228212,0.194770897,0.826752938,0.16585237,0.894361548,0.315858973,0.548395616,1.650864915,0.080021128,0.162551169,0.184867292,0.122540605,0.165984418,0.172322725,0.204014261,0.122936749,0.203089925,0.090717021,0.564769576,0.306087416,1.434174039,2.397068533,0.149214314,1.413706589,0.987587482,0.248646507,,0.160966592,0.122540605,,0.50033012,0.152119371,0.205070646,,1.739865311,Control,Memantine,C/S,c-CS-m
3411_9,0.284056102,0.510720619,0.282927616,2.181202644,3.853941641,0.227309366,0.193132355,3.184749315,0.227954216,1.269546993,0.302273094,0.335160406,0.300177334,0.285668225,0.784136708,0.856037401,1.515879413,1.058036434,0.421247783,0.731420281,0.217636627,0.342092536,0.175721425,1.120103176,2.501531517,1.049169757,0.227148154,0.271965178,0.649040787,0.154925036,0.43495083,2.364501048,1.329195551,0.435756892,0.423504756,0.815250685,0.606480735,0.335160406,0.530710946,0.332742222,0.338384653,0.421086571,0.302111881,0.167457056,1.007060807,0.156602382,1.297607756,0.290020023,0.291811571,1.478870271,0.141532301,0.171672463,0.181684055,0.123089894,0.160501633,0.1699863,0.143534619,0.114659079,0.254715987,0.1529139,0.582253135,0.25050058,2.020444725,2.337232585,0.162293182,1.280113816,0.820002108,0.186847929,0.176204026,,0.123089894,0.12403836,0.509010433,,0.223205817,,1.123616819,Ts65Dn,Memantine,S/C,t-SC-m
3422_8,0.293135011,0.453546911,0.308009153,2.39221968,3.738901602,0.236384439,0.191533181,3.610983982,0.196567506,1.362929062,0.371167048,0.312814645,0.320366133,0.285125858,0.874141876,0.788558352,1.639359268,1.303432494,0.413501144,0.826773455,0.280091533,0.396338673,0.185354691,1.143020595,2.080778032,0.984439359,0.23798627,0.263615561,0.616018307,0.162700229,0.383524027,1.966590389,0.857208238,0.578032037,0.597482838,0.857437071,0.622654462,0.415331808,0.684897025,0.314187643,0.354919908,0.433638444,0.496796339,0.153061224,0.76242497,0.137334934,1.388595438,0.240816327,0.23637455,1.191596639,0.13637455,0.163865546,0.175630252,0.132052821,0.153901561,0.191716687,0.171068427,0.122088836,0.209003601,0.114885954,0.568547419,0.27635054,1.455702281,2.071908764,0.178391357,1.210564226,0.763145258,0.241776711,0.155342137,0.144297719,0.132052821,0.134813926,0.368427371,0.152941176,0.209123649,0.188955582,0.928331333,Control,Saline,S/C,c-SC-s
3605_5,0.389022298,0.639279588,0.328301887,2.426758148,4.889879931,0.251286449,0.208919383,5.202744425,0.222641509,1.364150943,0.410291595,0.334133791,0.338936535,0.294682676,0.876672384,0.779245283,1.805317324,1.21457976,0.441852487,0.765866209,0.307890223,0.397598628,0.189536878,1.109605489,2.347512864,1.261063465,0.243910806,0.269468268,0.77838765,0.162092624,0.490394511,2.546826758,0.680617496,0.492624357,0.514236707,0.882675815,0.645626072,0.366380789,0.636363636,0.339794168,0.347341338,0.435334477,0.42058319,0.171866029,1.123636364,0.150047847,1.455598086,0.278564593,0.327942584,1.501435407,0.116746411,0.146220096,0.196267943,0.151483254,0.175406699,0.182870813,0.189282297,0.117703349,0.264210526,0.144401914,0.611196172,0.263062201,1.759712919,2.577320574,0.17722488,1.421052632,0.943253589,0.238181818,,,0.151483254,0.126124402,0.446698565,,,0.187272727,1.066602871,Ts65Dn,Memantine,S/C,t-SC-m
