MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
362_5,0.353194201,0.551537359,0.289150868,2.090648399,3.318623546,0.19499761,0.161860762,4.05751155,0.183367851,1.193085869,0.358929425,0.275131432,0.268440338,0.234347618,0.774892465,0.652381711,1.483033296,1.023418831,0.385215867,0.653815517,0.263979608,0.332324359,0.166799426,1.005257289,2.285008762,1.176198821,0.209494982,0.240879401,0.573841007,0.133821889,0.413414051,1.943603632,0.61908555,0.490998885,0.519515692,0.802453401,0.588816314,0.377728214,0.537199299,0.317508364,0.298231639,0.427592799,0.391906962,0.145038168,1.024232203,0.115036393,1.350967513,0.233978342,0.260074561,0.782442748,0.095242322,0.12835079,0.178235399,0.118941949,0.143884254,0.17193325,0.165364814,0.096307474,0.224214451,0.111663412,0.592934493,0.238150186,1.231759276,1.985354163,0.158441328,1.161370495,0.833570034,0.250310669,0.130569856,0.127108113,0.118941949,0.123468844,0.376797444,0.121516066,0.17326469,0.169092846,0.987040653,Control,Memantine,S/C,c-SC-m
3520_9,0.5229246,0.757044935,0.309215537,2.437319117,3.631073877,0.269916222,0.179131759,3.377303884,0.193602437,1.62604722,0.713175933,0.3229246,0.361309977,0.300380807,0.831987814,0.60624524,1.504798172,2.249961919,0.539223153,0.599543031,0.568316832,0.338613861,0.179741051,1.036100533,2.360853008,1.432597106,0.252703732,0.263214014,0.737395278,0.166031988,0.378827113,2.018126428,0.285300838,0.402437167,0.357501904,0.736024372,0.475095202,0.342269612,0.640670221,0.349276466,0.275095202,0.372124905,0.550799695,0.186684852,0.944591254,0.159577189,2.485124883,0.312846305,0.593470292,1.572585457,0.2457591,0.149688859,0.167760634,0.133066235,0.161282073,0.223425113,0.216435087,0.123604126,0.217798994,0.11985338,0.502088484,0.32870173,1.721677606,2.30406615,0.153439604,1.310970932,0.943568323,0.230756116,0.164777086,0.122751684,0.133066235,0.111243713,0.490665757,0.16324269,0.169976984,,1.545307305,Control,Memantine,C/S,c-CS-m
J3295_10,0.230976538,0.423589093,0.254438808,1.868896639,2.447209892,0.209733672,0.150760938,2.184051997,0.187381103,0.949746354,0.238585923,0.265377299,0.224793912,0.245719721,0.680247305,0.474159797,1.070703868,1.127774255,0.408687381,0.553741281,0.230500951,0.304850983,0.178027901,0.834971465,1.598287888,0.877932784,0.214331008,0.226220672,0.573557387,0.158528852,0.334178821,1.639663919,0.721306278,0.334495878,0.321337984,0.52203551,0.44752695,0.244134432,0.452124287,0.249207356,0.227647432,0.313728599,0.46829423,0.203589375,0.802440775,0.174443647,2.636755205,0.313280689,0.689590811,0.787078248,0.565398421,0.19856425,0.177315147,0.11787509,0.15620962,0.189375449,0.387652548,0.133811917,0.211198851,0.130509691,0.512849964,0.354343144,1.291026561,2.453122757,0.178033022,1.27666906,0.976453697,0.293754487,0.207896626,,0.11787509,0.175592247,0.389949749,0.294328787,0.199856425,0.308111989,1.420244078,Ts65Dn,Saline,S/C,t-SC-s
361_13,0.492463442,0.556805399,0.324859393,2.165129359,3.456692913,0.24791901,0.198875141,3.326434196,0.219797525,1.150056243,0.55095613,0.334533183,0.357480315,0.281889764,0.793025872,0.702812148,1.522384702,2.077615298,0.528683915,0.546906637,0.379527559,0.342407199,0.197750281,0.900112486,1.943532058,1.26704162,0.282789651,0.283014623,0.739707537,0.191901012,0.402474691,1.894938133,0.324184477,0.413723285,0.338132733,0.690663667,0.568278965,0.30663667,0.509111361,0.340607424,0.305736783,0.359055118,0.543307087,0.162009467,0.724232707,0.155748969,2.429836616,0.287066728,0.337914185,1.107650023,0.105512292,0.161245992,0.154374714,0.090242785,0.143533364,0.177431669,0.138494427,0.111162009,0.195907772,0.099099099,0.533211177,0.270881051,1.380516109,2.178042449,0.126889601,1.135135135,0.923805161,0.232554588,0.196213162,0.150862727,0.090242785,0.138799817,0.480073294,0.170713086,0.197282028,0.248434876,1.742708811,Ts65Dn,Memantine,C/S,t-CS-m
362_10,0.346938776,0.510950722,0.290691887,1.933300149,2.783723245,0.234693878,0.183175709,3.426331508,0.174962668,1.481085117,0.355151817,0.290691887,0.268043803,0.254106521,0.714036834,0.599552016,1.330761573,0.941015431,0.414136386,0.658038825,0.277750124,0.352414136,0.163763066,0.907416625,1.842956695,1.039323046,0.223245396,0.245644599,0.533847685,0.161772026,0.411149826,1.652314584,0.552513688,0.555002489,0.603534097,0.822050772,0.667745147,0.407416625,0.579392733,0.340965655,0.348183176,0.469387755,0.473867596,0.130839718,0.864954184,0.119272946,1.204746883,0.227880427,0.250713535,0.714285714,0.074658254,0.11897251,0.150818687,0.123178609,0.142106054,0.174553102,0.17951029,0.097942016,0.190926844,0.087276551,0.603274748,0.251164188,1.206098843,1.935256121,0.181312904,1.138350608,0.805017275,0.25446898,0.178909419,0.151269341,0.123178609,0.14030344,0.366080817,0.141054529,0.221270843,0.221571278,0.95253117,Control,Memantine,S/C,c-SC-m
3429_15,0.5085554,0.614586255,0.227769986,1.509677419,2.204207574,0.178681627,0.149228612,1.459186536,0.155680224,1.374474053,0.747545582,0.227208976,0.213183731,0.189901823,0.61654979,0.467601683,1.065918654,0.736605891,0.320336606,0.430014025,0.39943899,0.261430575,0.164375877,0.614586255,1.541935484,0.822440393,0.199719495,0.198316971,0.379803647,0.142496494,0.382047686,1.249368864,0.279102384,0.454698457,0.439270687,0.66171108,0.629453015,0.355119215,0.502384292,0.367180926,0.310518934,0.414586255,0.229453015,0.13580712,0.912412884,0.142399699,0.628932002,0.210585798,0.426822377,0.669052552,0.073836881,0.150122434,0.128461104,0.102655867,0.14202298,0.19137314,0.187417593,0.124882275,0.19457525,0.166509701,0.568468638,0.278018459,1.359766434,1.789790921,0.167828216,1.056884536,0.779242795,0.24392541,0.187605952,0.144283293,0.102655867,0.168393294,0.347334715,0.142964777,0.208137126,0.205688454,1.159540403,Ts65Dn,Memantine,C/S,t-CS-m
363_15,0.621177149,0.819965378,0.354010387,2.194171956,2.889786497,0.271206001,0.221581073,5.004616272,0.230236584,1.413156376,0.811886901,0.336122331,0.4050779,0.308424697,0.822850548,0.639930756,1.386035776,2.431909983,0.628967109,0.562319677,0.623196769,0.388343912,0.216387767,0.909694172,1.67051356,1.253606463,0.321984997,0.288517023,0.69474899,0.199942297,0.523946913,1.765724178,0.357184074,0.529140219,0.536930179,0.773514137,0.671379111,0.37305251,0.624927871,0.401038661,0.366993653,0.467686093,1.085401039,0.156837945,0.845375494,0.153359684,3.381976285,0.335019763,0.577233202,1.106403162,0.288695652,0.157628458,0.146719368,0.095177866,0.143715415,0.175335968,0.239051383,0.127588933,0.23256917,0.137391304,0.482529644,0.304031621,1.452332016,2.016126482,0.152885375,1.206798419,0.92173913,0.226245059,0.229565217,0.163162055,0.095177866,0.138814229,0.462766798,0.226245059,0.236205534,0.255019763,1.393201581,Ts65Dn,Memantine,C/S,t-CS-m
363_11,0.600938967,0.837323944,0.359624413,2.194366197,3.124178404,0.245305164,0.19741784,5.031220657,0.21971831,1.598356808,0.769248826,0.321830986,0.395070423,0.280516432,0.787793427,0.588262911,1.407981221,2.489906103,0.594835681,0.541314554,0.622065728,0.373004695,0.183802817,0.955399061,1.729577465,1.279812207,0.272065728,0.276995305,0.701173709,0.185211268,0.529342723,1.83286385,0.341549296,0.474413146,0.451173709,0.735915493,0.63028169,0.348591549,0.585211268,0.373004695,0.315962441,0.467840376,1.010093897,0.17533856,0.870277976,0.153124258,3.112734616,0.307555239,0.613684961,1.086006177,0.306248515,0.168210976,0.161914944,0.102874792,0.140532193,0.181515799,0.238892849,0.11712996,0.255523877,0.142195296,0.469470183,0.282133523,1.455452602,2.094084105,0.133998574,1.146828225,0.918983131,0.227726301,0.205036826,0.138156332,0.102874792,0.12877168,0.443810881,0.191850796,0.194107864,0.243763364,1.473509147,Ts65Dn,Memantine,C/S,t-CS-m
3516_12,0.184718724,0.300083963,0.230394626,1.605205709,2.353988245,0.174811083,0.140722082,2.582367758,0.159026029,0.824349286,0.20822838,0.228883291,0.212930311,0.209907641,0.648194794,0.541897565,1.114189757,0.727791772,0.398320739,0.569437448,0.183879093,0.303610411,0.144920235,0.928631402,1.427539882,0.604869857,0.169269521,0.189588581,0.426700252,0.132661629,0.260957179,1.479261125,0.546599496,0.387741394,0.41813602,0.628379513,0.449874055,0.265323258,0.45743073,0.245843829,0.257766583,0.336188077,0.324265323,0.169901368,0.867165129,0.159242762,1.247216036,0.244670697,0.625994273,0.851574928,1.156856507,0.202036271,0.166242444,0.136811963,0.185491569,0.178332803,0.602768056,0.14922049,0.226853325,0.117244671,0.76296532,0.302099905,1.478205536,2.270283169,0.206808781,1.160197264,0.742443525,0.237830099,0.187877824,0.163538021,0.136811963,0.180878142,0.391982183,,0.29844098,0.37368756,1.014794782,Control,Saline,S/C,c-SC-s
18899_1,0.506199732,0.696045576,0.316018767,2.204591153,4.154323056,0.254859249,0.180294906,2.55747319,0.19269437,1.644772118,0.776977212,0.333612601,0.304289544,0.299262735,0.816521448,0.790884718,1.642091153,1.316186327,0.388069705,0.697050938,0.434148794,0.362097855,0.172419571,1.179121984,3.426441019,1.09886059,0.24497319,0.288706434,0.725703753,0.158847185,0.438002681,2.066018767,0.340650134,0.457104558,0.349865952,0.70827748,0.709617962,0.384383378,0.560824397,0.445542895,0.324061662,0.493130027,0.157004021,0.191481342,1.015548436,0.166792311,1.371937429,0.308707124,0.65812288,1.677440633,0.222766679,0.17414248,0.198737279,0.122125895,0.156332454,0.168111572,0.222860912,0.152563136,0.169619299,0.108556351,0.466924237,0.294477949,1.38955899,2.040425933,0.144459103,1.284771956,0.666509612,0.195062194,0.153505466,0.131172258,0.122125895,,0.397663023,0.155484357,,0.187052394,1.357802488,Ts65Dn,Saline,C/S,t-CS-s
3504_5,0.713779191,1.007702653,0.286098545,2.239515833,3.423279129,0.17850593,0.142804744,2.448832376,0.182051596,1.909279863,1.036679301,0.207971635,0.272771732,0.210294657,0.772099279,0.400293434,1.400904756,1.384154542,0.445408974,0.547132901,0.707543709,0.278395892,0.14806211,1.009903411,2.044748747,1.430737254,0.200635775,0.219709011,0.629294535,0.128744345,0.392223988,2.143660594,0.266413987,0.358234503,0.375596039,0.607042426,0.460080694,0.315931043,0.463870889,0.301381587,0.257366426,0.369482822,0.361291111,0.17186251,0.911031175,0.177378098,1.44676259,0.266826539,0.531095124,0.977857714,0.233573141,0.158193445,0.179296563,0.109352518,0.145963229,0.186570743,0.223820943,0.11598721,0.266266986,0.13421263,0.503277378,0.279776179,1.531654676,2.255235811,0.126219025,0.94756195,0.975139888,0.212230216,0.130935252,0.104636291,0.109352518,0.123021583,0.325259792,0.158593125,0.14940048,0.169304556,1.558673062,Ts65Dn,Memantine,C/S,t-CS-m
3418_7,0.28725755,0.473361159,0.328750307,2.387429413,3.449791309,0.245764793,0.198870611,2.54063344,0.202307881,1.619936165,0.318929536,0.328750307,0.333415173,0.305425976,0.849005647,0.76675669,1.563221213,1.274981586,0.393321876,0.672968328,0.252884851,0.411981341,0.183402897,1.144610852,1.859317456,0.962435551,0.238890253,0.255831083,0.613307145,0.20942794,0.488092315,2.00343727,0.86840167,0.530076111,0.574515099,0.906702676,0.894917751,0.505278664,0.730910877,0.410753744,0.450773386,0.653817825,0.602258777,0.16686006,0.782780227,0.146437689,1.275121838,0.227546995,0.162218612,1.033650499,0.717451845,0.22278951,0.18948712,0.121257832,0.158505454,0.165003481,0.298097006,0.152007426,0.17695521,0.151311209,0.453121374,0.232536551,1.368066837,1.829426781,0.164191228,1.192271989,0.626595498,0.182873056,,,0.121257832,0.14852634,0.338709677,,,0.325829659,0.673938269,Ts65Dn,Memantine,S/C,t-SC-m
3416_5,0.540852001,0.738702577,0.318658552,2.47921792,4.044930726,0.203418361,0.168069403,2.544089085,0.203418361,1.465881134,0.713064871,0.251974621,0.335750356,0.249643921,0.843325133,0.452414865,1.517156545,1.735336009,0.464974751,0.616470284,0.492554707,0.320471319,0.165479736,1.198497993,2.625275152,1.479476887,0.250679788,0.271915059,0.754111097,0.15602745,0.469895118,2.276058526,0.310501101,0.398549786,0.32357892,0.62864172,0.550174803,0.327981354,0.543830118,0.294445164,0.266735724,0.38560145,0.380940049,0.189993029,0.863139958,0.157152815,1.690806289,0.286809697,0.50104562,0.881186585,0.211370149,0.141584695,0.178839749,0.110680815,0.149794749,0.197660909,0.181937882,0.117806522,0.21648207,0.123305708,0.514367594,0.28316939,1.328169778,2.384091085,0.121911548,0.941445279,0.872201998,0.213074123,,0.111610255,0.110680815,0.102780575,0.404306405,0.155371389,,,1.616373635,Ts65Dn,Memantine,C/S,t-CS-m
365_11,0.253756977,0.46157149,0.291970803,2.126878489,3.044654358,0.252468871,0.196221554,3.901889223,0.202662087,1.259982825,0.324602834,0.376771146,0.304422499,0.298196651,0.774581365,0.718763418,1.454701589,1.318162301,0.482825247,0.742164019,0.274151997,0.391799055,0.190425075,0.990983255,2.233576642,1.141906398,0.248604551,0.331472735,0.658651782,0.194718763,0.321811936,1.804422499,0.614212108,0.423572349,0.382352941,0.770717046,0.607342207,0.3278231,0.542507514,0.322885359,0.273722628,0.361099184,0.331043366,0.189223058,0.975912002,0.159008633,1.631300473,0.292119187,0.337231969,0.881230855,0.122110833,0.164995823,0.193957115,0.123781676,0.167919799,0.181982735,0.201475912,0.117237538,0.2048176,0.109440267,0.568783069,0.269980507,1.555973266,2.400167084,0.176970203,1.418685603,0.979949875,0.229184071,0.190336953,,0.123781676,0.194514063,0.495683654,,0.252993595,,1.275132275,Control,Memantine,S/C,c-SC-m
3476_2,0.55318967,0.857961348,0.347528647,2.630494271,4.125534462,0.224132034,0.174106379,4.607319993,0.294510005,1.481700017,0.744313323,0.383273474,0.460321532,0.28809646,0.934410809,1.120574654,1.897639815,2.438943048,0.482555156,0.648794253,0.411151018,0.345732854,0.179151702,1.610997093,3.215922695,1.325808107,0.245852574,0.301265606,0.888318796,0.162561998,0.504959808,2.622541474,0.346245938,0.433299128,0.347272105,0.854198734,0.597998974,0.360868822,0.537711647,0.393791688,0.272447409,0.465623397,0.336240807,0.255291222,1.41356303,0.197648346,2.769209735,0.349083949,0.724528302,1.066502598,0.320207821,0.17287394,0.205851791,0.119278097,0.168717528,0.245775226,0.280284386,0.125184578,0.240689089,0.152748154,0.527372163,0.335794367,2.058955428,2.515559202,0.138747607,1.285917419,0.841618813,0.241837572,0.148591742,0.118129614,0.119278097,0.123051682,0.519551545,0.183811868,0.163303254,0.163084495,1.857424118,Ts65Dn,Saline,C/S,t-CS-s
322_2,0.39071277,0.582698789,0.333042067,2.376731994,5.211334415,0.206715766,0.170640369,3.513543877,0.189239795,1.338409687,0.674447635,0.334290351,0.296217701,0.241168393,0.885657221,0.94669829,1.773686182,1.253401573,0.333666209,0.809511921,0.311571589,0.352015978,0.152415429,1.405442517,3.553488953,1.12570216,0.240294595,0.272000999,0.756834353,0.139058794,0.392085882,2.184621146,0.31456747,0.46074148,0.355511172,0.775683435,0.601797528,0.402945949,0.575333916,0.481462988,0.297091499,0.403570091,0.156409936,0.217597663,1.27192406,0.158086893,0.876159182,0.323475721,0.444249726,1.78094195,0.116465863,0.163563344,0.194450529,0.136911281,0.172690763,0.178021176,0.220518437,0.127126689,0.266447609,0.148886455,0.697042716,0.317196057,2.050894487,2.373932092,0.157429719,1.215991238,0.865498357,0.232931727,,0.132968237,0.136911281,0.130996714,0.497626871,,,,1.769404892,Control,Memantine,C/S,c-CS-m
