MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3423_14,0.238418933,0.465760322,0.303121853,2.551863041,4.049093656,0.313444109,0.250503525,3.301359517,0.237411883,1.396022155,0.331822759,0.36203424,0.289778449,0.320996979,0.860271903,0.79959718,1.697633434,1.231117825,0.437814703,0.850704935,0.315458207,0.451158107,0.205438066,1.117321249,2.367824773,1.095417925,0.270392749,0.298338369,0.780715005,0.21878147,0.344914401,2.195115811,0.865810675,0.481873112,0.429506546,0.791037261,0.583333333,0.351208459,0.597935549,0.289274924,0.295820745,0.356243706,0.337613293,0.181242512,0.85264419,0.161047407,1.495464659,0.302584289,0.280164299,1.359062126,0.060585316,0.170289235,0.161903132,0.139996577,0.172000685,0.208625706,0.161389697,0.10833476,0.208796851,0.128872155,0.604141708,0.304809173,1.719322266,2.537395174,0.186548006,1.429573849,0.856238234,0.231045696,0.153517029,0.150949855,0.139996577,0.125791545,0.519767243,0.141536882,0.206571966,0.231901421,1.42683553,Control,Saline,S/C,c-SC-s
3421_4,0.286237741,0.519021446,0.300678952,1.817544994,2.763013256,0.20756547,0.152818192,2.903976722,0.204440134,0.866903761,0.271042138,0.264899235,0.255630995,0.272658692,0.627869382,0.55738765,1.119517189,1.126953335,0.472680246,0.732083199,0.206595538,0.309839422,0.180946223,1.146459748,2.112835435,0.994503718,0.20756547,0.254553292,0.588641017,0.145166505,0.392606962,2.012716888,1.239681,0.40575493,0.381398858,0.593059597,0.46998599,0.293997198,0.540036642,0.291841793,0.255846535,0.389697166,0.467830585,0.209685806,0.905370274,0.168164599,2.297259155,0.337443363,0.674218228,0.976008319,0.376513407,0.184282849,0.195201664,0.129243111,0.166604769,0.199286935,0.286637451,0.126717671,0.223724281,0.157468618,0.584267994,0.337369086,1.585902102,2.388472109,0.155166011,1.216965015,0.924608185,0.285671841,0.171655649,0.131917106,0.129243111,0.135853822,0.403179083,0.218821956,0.201812375,0.219787566,1.264948377,Ts65Dn,Saline,S/C,t-SC-s
3502_6,0.302090716,0.57902197,0.394223955,2.651842665,5.603472714,0.312189936,0.247873848,4.035967399,0.271438696,1.640148831,0.331856839,0.402374203,0.35453579,0.368710135,0.96172927,0.979447201,1.941176471,1.564138909,0.529234585,0.943479802,0.299787385,0.551381999,0.238660524,1.371545004,2.82919915,1.291105599,0.290219702,0.334691708,0.898121899,0.209425939,0.420623671,2.743444366,0.855953225,0.589829908,0.519844082,0.980333097,0.729801559,0.510985117,0.734231042,0.433026223,0.423635719,0.519135365,0.476789511,0.20736605,1.105495151,0.163679107,1.810069546,0.318248604,0.383974924,1.70790479,0.183269664,0.178959741,0.199921638,0.144872172,0.173572338,0.189244784,0.218532667,0.126359095,0.199235968,0.137133901,0.518268195,0.305906553,1.52933686,2.543246155,0.174160055,1.6045646,0.793711431,0.22107944,,0.135174846,0.144872172,0.103732001,0.454892742,0.163483201,0.208933294,,1.04956411,Ts65Dn,Memantine,S/C,t-SC-m
18899_5,0.505599336,0.719825798,0.314599751,2.194110328,3.908544173,0.281833264,0.200539195,2.80423061,0.210700954,1.596433015,0.664039818,0.359394442,0.312525923,0.296557445,0.808793032,0.787432601,1.591455827,1.360846122,0.431771049,0.720862713,0.436540854,0.395064289,0.1847781,1.128992119,3.119867275,1.094773953,0.261924513,0.300082953,0.727084197,0.168187474,0.428660307,2.043550394,0.347366238,0.438822066,0.351306512,0.725010369,0.732061385,0.378058897,0.586686022,0.453961012,0.340729988,0.51244297,0.22065533,0.184074074,1.031234568,0.173209877,1.35037037,0.310246914,0.61691358,1.409259259,0.201728395,0.200617284,0.195925926,0.117407407,0.142098765,0.16617284,0.206419753,0.145185185,0.166296296,0.103950617,0.487654321,0.332962963,1.396049383,2.067654321,0.176296296,1.268765432,0.659012346,0.224074074,0.182839506,0.161851852,0.117407407,,0.416419753,0.182469136,,0.231234568,1.297777778,Ts65Dn,Saline,C/S,t-CS-s
J3295_15,0.302625723,0.46105919,0.256564308,2.092790387,2.59434802,0.251001335,0.191811304,2.361815754,0.223631509,1.064085447,0.276145972,0.293724967,0.275478416,0.315754339,0.71317312,0.502225189,1.231864709,1.282376502,0.429238985,0.629506008,0.311971518,0.349799733,0.187583445,0.884735202,1.785936805,0.970182466,0.287049399,0.281708945,0.666666667,0.190031153,0.402981753,1.742768135,0.78682688,0.399866489,0.339118825,0.602803738,0.533822875,0.287716956,0.637961727,0.281486426,0.273698264,0.368268803,0.546728972,0.188807438,0.772751654,0.172715895,2.6549258,0.317003397,0.63168246,0.73663508,0.535311997,0.193992491,0.17217951,0.118898623,0.172000715,0.191310567,0.393170034,0.140532809,0.204362596,0.121401752,0.630252101,0.356517075,1.490076882,2.526372251,0.18451636,1.267119614,1.020382621,0.292329698,0.227605936,,0.118898623,0.187555873,0.420346862,0.335061684,0.252994815,0.365278026,1.370999464,Ts65Dn,Saline,S/C,t-SC-s
3505_14,0.599744944,0.805064675,0.321734378,2.179449809,3.793769357,0.238841319,0.184915285,2.230643104,0.210967389,1.642740026,0.76753507,0.286390964,0.328110767,0.280743305,0.745126617,0.468391328,1.38914192,1.794498087,0.511568592,0.586627801,0.589907087,0.370012753,0.19457096,0.98214611,2.398068865,1.477500455,0.25396247,0.271451995,0.725450902,0.179631991,0.384222991,2.137730005,0.304244853,0.364729459,0.294224813,0.689925305,0.575879031,0.324102751,0.494443432,0.33977045,0.278921479,0.369648388,0.342503188,0.164661081,0.919573496,0.198476771,1.959634425,0.313175933,0.404722011,0.905255141,0.075552171,0.162680883,0.172124905,0.101447068,0.141355674,0.16770754,0.18126428,0.112718964,0.187204874,0.110129474,0.434577304,0.264737243,1.366793602,2.064280274,0.130540746,1.155521706,0.957958873,0.179131759,0.148362529,0.136785986,0.101447068,0.106930693,0.41721249,0.113632902,0.162376238,0.19634425,1.832140137,Ts65Dn,Memantine,C/S,t-CS-m
3520_12,0.523578223,0.701477434,0.335357215,2.283748229,3.163124874,0.262092694,0.1969237,3.073669298,0.207447885,1.538959725,0.728799838,0.317749443,0.368346489,0.301153613,0.831208257,0.583889901,1.406800243,2.17243473,0.537947784,0.579032584,0.569925116,0.364703501,0.195304594,0.942319369,2.094110504,1.39708561,0.272819267,0.272819267,0.716251771,0.182554139,0.376846792,1.862780814,0.303987047,0.418943534,0.369763206,0.722121028,0.554746003,0.320785266,0.535316738,0.356203198,0.2825339,0.341226472,0.637522769,0.172563261,0.874531396,0.162956888,2.446813496,0.29475164,0.589034677,1.265581068,0.227975633,0.146438613,0.150656045,0.101804124,0.142924086,0.192478913,0.203608247,0.116096532,0.212628866,0.10262418,0.463448922,0.290885661,1.524601687,2.161199625,0.128045923,1.17373477,0.986527648,0.262535145,0.17900656,0.128397376,0.101804124,0.155810684,0.442361762,0.181818182,0.172446111,,1.579311153,Control,Memantine,C/S,c-CS-m
50810B_10,0.483454851,0.652271453,0.255748738,1.936623668,3.149373715,0.190876799,0.141708731,1.610955319,0.149560666,1.355580482,0.663675453,0.254627033,0.239484016,0.180594504,0.749111984,0.496167508,1.340811367,1.123948402,0.344550383,0.553374463,0.318751168,0.318564218,0.138343616,0.904842027,2.221723687,1.105066368,0.193681062,0.214619555,0.549822397,0.120209385,0.391288091,1.64273696,0.27182651,0.424191438,0.323424939,0.654140961,0.560104692,0.301551692,0.484015704,0.380257992,0.277435035,0.392409796,0.156851748,0.189229193,0.839576455,0.116247296,0.702721166,0.263691222,0.448593875,0.849368097,0.053854036,0.145052943,0.112034612,0.083798247,0.110326768,0.107024935,0.143572811,0.106911078,0.159398839,0.089035637,0.386314471,0.215530001,1.131048617,1.511784128,0.116702721,0.830809518,0.614027098,0.155869293,0.12045998,0.101445975,0.083798247,0.107821929,0.306728908,0.113514744,0.151428897,0.134805875,0.980872139,Ts65Dn,Saline,C/S,t-CS-s
J3295_9,0.280945758,0.528820893,0.299644568,2.290990573,3.243548138,0.246020708,0.195796631,2.946067068,0.221758615,1.141400093,0.299490032,0.297790141,0.283109257,0.264101375,0.829392675,0.573327152,1.378303199,1.32004327,0.425745634,0.647967857,0.271055478,0.353268428,0.165044043,1.044660794,2.242311853,1.07726781,0.241075568,0.273528048,0.715036316,0.170761861,0.401947149,2.098748261,0.969247412,0.409983001,0.351568537,0.665430382,0.525266574,0.302580745,0.536856745,0.289908824,0.272291763,0.387575336,0.541029207,0.206999041,0.914381592,0.154362416,2.479098754,0.293863854,0.603068073,0.873058485,0.53135187,0.176989453,0.175743049,0.122147651,0.156759348,0.197603068,0.381495686,0.129530201,0.189549377,0.134611697,0.523777565,0.336433365,1.297411314,2.239501438,0.158964525,1.235474593,0.871907958,0.250431448,0.167114094,,0.122147651,0.105369128,0.408533078,0.277181208,0.182646213,0.237008629,1.297315436,Ts65Dn,Saline,S/C,t-SC-s
3507_3,0.433099097,0.635594436,0.341173096,2.710598021,5.231464219,0.219991395,0.173239639,2.451168794,0.222572781,1.4735408,0.683493475,0.333715761,0.304603471,0.243797505,1.017065825,0.762799369,1.856159472,1.317940628,0.365983078,0.755628854,0.346192457,0.373010182,0.160476122,1.403413165,3.561451312,1.258138534,0.253262584,0.258281945,0.832496773,0.158611788,0.402552703,2.613796071,0.317797218,0.469238491,0.351642048,0.794779865,0.569195468,0.349060663,0.592571347,0.423203786,0.284382619,0.420622401,0.154166069,0.213540019,1.217810819,0.157545081,0.931034483,0.303464094,0.574106295,1.4985764,0.124011389,0.151455236,0.172097438,0.116339766,0.154065169,0.206501107,0.19266055,0.120452388,0.285510914,0.152246125,0.615944321,0.284087314,1.828693451,2.444479595,0.133027523,1.147975324,0.888010123,0.224454287,0.136032901,,0.116339766,0.115390699,0.466782664,,,0.158177792,1.670120215,Control,Memantine,C/S,c-CS-m
3516_6,0.212589228,0.349772875,0.23724854,1.90486697,3.104737184,0.188578845,0.161972745,3.357170668,0.199610642,0.889033095,0.230889033,0.248150552,0.234523037,0.211421155,0.763919533,0.686826736,1.344581441,0.814016872,0.41907852,0.675924724,0.204412719,0.285269306,0.174432187,1.186372485,1.824918884,0.720700844,0.184685269,0.199221285,0.520830629,0.130434783,0.290071382,1.914471123,0.651265412,0.380142764,0.3862427,0.653601557,0.447112265,0.280856587,0.497988319,0.24633355,0.243478261,0.342245295,0.308241402,0.184534606,1.007159905,0.154844869,1.392076372,0.265871122,0.554844869,0.983770883,1.076563246,0.174797136,0.17823389,0.132792363,0.177183771,0.173651551,0.469498807,0.133365155,0.269307876,0.143675418,0.645632458,0.280477327,1.601527446,2.508353222,0.174892601,1.167828162,0.736038186,0.230930788,0.154844869,0.134224344,0.132792363,0.15274463,0.429403341,,0.220906921,0.36601432,1.106921241,Control,Saline,S/C,c-SC-s
311_15,0.485099846,0.556374808,0.287250384,1.892165899,2.847004608,0.223041475,0.177572965,1.462365591,0.169892473,1.537941628,0.695852535,0.280798771,0.301382488,0.292473118,0.727803379,0.532411674,1.205529954,1.125960061,0.4,0.568970814,0.421198157,0.349308756,0.19109063,0.824884793,2.044239631,0.976036866,0.224270353,0.238095238,0.492165899,0.185560676,0.366513057,1.421198157,0.361290323,0.566513057,0.488479263,0.871889401,0.681105991,0.470660522,0.614746544,0.459293395,0.428571429,0.494930876,0.32688172,0.142459473,0.62682168,0.183887342,0.890453578,0.244309808,0.239233666,0.770754871,0.081218274,0.199115769,0.146880629,0.09317177,0.125102342,0.128377272,0.136400851,0.128541019,0.172588832,0.10119535,0.388570493,0.235467496,1.020140822,1.42492222,0.159325364,1.009988538,0.640412641,0.174553791,0.165875225,0.151301785,0.09317177,,0.361061077,0.143278205,0.218929098,0.208285574,1.030948092,Control,Memantine,C/S,c-CS-m
50810F_11,0.393096515,0.506367292,0.303954424,2.169235925,3.417560322,0.292225201,0.20810992,3.700737265,0.269101877,1.478217158,0.559316354,0.329088472,0.297922252,0.349865952,0.742627346,0.693364611,0.301608579,1.184316354,0.477546917,0.608914209,0.452412869,0.439008043,0.231233244,0.899798928,2.217493298,1.024798928,0.28116622,0.284852547,0.210455764,0.237935657,0.529490617,1.747654155,0.443364611,0.415884718,0.3230563,0.741286863,0.648458445,0.374664879,0.521447721,0.464142091,0.335455764,0.404155496,0.27077748,0.16761488,0.79868709,0.214004376,0.971334792,0.287964989,0.577899344,0.783150985,0.1,0.20809628,0.164551422,0.100875274,0.1297593,0.12166302,0.144201313,0.148796499,0.198468271,0.104814004,0.434135667,0.26761488,1.190153173,2.024070022,0.164551422,1.196280088,0.663676149,0.213129103,,,0.100875274,0.119256018,0.385776805,,,,1.43107221,Control,Saline,C/S,c-CS-s
3420_10,0.257348343,0.390243902,0.337398374,2.060350219,3.141963727,0.300813008,0.241400876,4.652908068,0.305190744,1.38492808,0.382426517,0.390556598,0.339899937,0.345528455,0.770481551,1.03627267,1.556597874,1.254534084,0.533771107,0.643527205,0.324577861,0.467166979,0.249530957,0.96435272,1.500625391,0.893683552,0.262038774,0.286116323,0.655096936,0.216072545,0.38836773,1.724202627,0.691369606,0.520950594,0.523452158,0.88148843,0.731081926,0.3630394,0.693558474,0.399624765,0.441838649,0.450281426,0.496247655,0.160088203,0.851819184,0.179933848,2.006394708,0.263726571,0.258213892,1.263947078,0.195148842,0.222271224,0.174641676,0.129437707,0.151488423,0.180374862,0.199558986,0.139140022,0.190518192,0.109812569,0.557442117,0.315325248,1.908710033,2.510915105,0.203307607,1.712238148,0.905181918,0.284454245,,,0.129437707,0.208379272,0.468136714,0.271223815,,,1.088864388,Control,Memantine,S/C,c-SC-m
3417_8,0.403018446,0.530091299,0.23737656,1.603316564,2.509409353,0.197503261,0.154089808,2.263089249,0.178311906,1.212968139,0.616172909,0.257872182,0.22470654,0.218930501,0.58412521,0.536053661,1.173840134,0.821688094,0.35066145,0.46450531,0.352338364,0.296254891,0.168436743,0.730016769,1.917085895,0.741009875,0.203465623,0.232159493,0.533258804,0.138065959,0.390162102,1.481460779,0.272964412,0.349543507,0.300912987,0.598099497,0.529532327,0.240171418,0.420532886,0.309483883,0.22955096,0.321222284,0.172908515,0.165175186,1.077506446,0.163810102,0.988320946,0.30562718,0.409221902,0.678901866,0.183527984,0.164113454,0.167753678,0.12422266,0.154557864,0.157136357,0.174730775,0.126346125,0.256939178,0.162900046,0.610647657,0.284089185,1.81480358,2.367662673,0.166236918,1.140603671,0.750341271,0.238586379,,0.17988776,0.12422266,0.129227969,0.421355984,,,,1.504322767,Ts65Dn,Memantine,C/S,t-CS-m
3415_5,0.542544799,0.757917277,0.350050716,2.634509185,4.735602389,0.210526316,0.165671137,3.871971148,0.194297306,1.531612758,0.815056914,0.315000564,0.391524851,0.254141778,0.955370224,0.938465006,1.744843908,2.477854164,0.476501747,0.715879635,0.486306773,0.338667869,0.160599572,1.398174236,2.891017694,1.469401555,0.23486983,0.270032683,0.755437845,0.149554829,0.411360307,2.320861039,0.309478192,0.472331793,0.393666178,0.739208836,0.542206694,0.38994703,0.587399977,0.346556971,0.290318945,0.405837935,0.354671475,0.212714392,0.972905792,0.163062391,1.969798658,0.303007706,0.491797166,1.763484961,0.124347502,0.153740989,0.188105891,0.128635347,0.167971663,0.196992294,0.19711658,0.128635347,0.283370619,0.137211037,0.542567736,0.340355456,1.619189659,2.386216754,0.150944569,1.132736764,0.980797912,0.244469302,0.13335819,0.112851106,0.128635347,0.14261745,0.438354462,0.11061397,0.155667412,0.146408153,1.607631121,Control,Memantine,C/S,c-CS-m
3411_10,0.282061526,0.482620855,0.295844986,2.189972034,3.363763484,0.237115461,0.198561726,3.019176988,0.233719537,1.602676788,0.322213344,0.324011187,0.307630843,0.31921694,0.735717139,0.809228925,1.463443867,1.171194567,0.404314822,0.723731522,0.24970036,0.370954854,0.181382341,1.065321614,2.221134638,0.984818218,0.239113064,0.273072313,0.638034359,0.150219736,0.448861366,2.098282062,1.198961247,0.468437875,0.488014383,0.831002797,0.629644427,0.363963244,0.558729525,0.342588893,0.399720336,0.446064722,0.345185777,0.157458564,0.850966851,0.163535912,1.325,0.307458564,0.25,1.256353591,0.126381215,0.186740331,0.18480663,0.121823204,0.150552486,0.160497238,0.136049724,0.135773481,0.263812155,0.171685083,0.534668508,0.260359116,1.865607735,2.204834254,0.167541436,1.301104972,0.802762431,0.199033149,0.196132597,,0.121823204,0.162707182,0.498480663,,0.284392265,,1.051519337,Ts65Dn,Memantine,S/C,t-SC-m
